time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-08-13T00:00:00Z,-34.4632,139.0584,13.293423652648926
1970-08-14T00:00:00Z,-34.4632,139.0584,13.314515113830566
1970-08-15T00:00:00Z,-34.4632,139.0584,10.04249382019043
1970-08-16T00:00:00Z,-34.4632,139.0584,9.544024467468262
1970-08-17T00:00:00Z,-34.4632,139.0584,11.204493522644043
1970-08-18T00:00:00Z,-34.4632,139.0584,12.371922492980957
1970-08-19T00:00:00Z,-34.4632,139.0584,14.03947925567627
1970-08-20T00:00:00Z,-34.4632,139.0584,18.166257858276367
1970-08-21T00:00:00Z,-34.4632,139.0584,15.792107582092285
1970-08-22T00:00:00Z,-34.4632,139.0584,14.262120246887207
1970-08-23T00:00:00Z,-34.4632,139.0584,13.405924797058105
1970-08-24T00:00:00Z,-34.4632,139.0584,13.133742332458496
1970-08-25T00:00:00Z,-34.4632,139.0584,12.740299224853516
1970-08-26T00:00:00Z,-34.4632,139.0584,12.486312866210938
1970-08-27T00:00:00Z,-34.4632,139.0584,11.963276863098145
1970-08-28T00:00:00Z,-34.4632,139.0584,12.59273624420166
1970-08-29T00:00:00Z,-34.4632,139.0584,11.381998062133789
1970-08-30T00:00:00Z,-34.4632,139.0584,11.797858238220215
1970-08-31T00:00:00Z,-34.4632,139.0584,13.004470825195312
1970-09-01T00:00:00Z,-34.4632,139.0584,14.381936073303223
1970-09-02T00:00:00Z,-34.4632,139.0584,17.022619247436523
1970-09-03T00:00:00Z,-34.4632,139.0584,19.401634216308594
1970-09-04T00:00:00Z,-34.4632,139.0584,12.955548286437988
1970-09-05T00:00:00Z,-34.4632,139.0584,13.70316219329834
1970-09-06T00:00:00Z,-34.4632,139.0584,16.469058990478516
1970-09-07T00:00:00Z,-34.4632,139.0584,23.129621505737305
1970-09-08T00:00:00Z,-34.4632,139.0584,23.82548713684082
1970-09-09T00:00:00Z,-34.4632,139.0584,11.289539337158203
1970-09-10T00:00:00Z,-34.4632,139.0584,12.278213500976562
1970-09-11T00:00:00Z,-34.4632,139.0584,11.052764892578125
1970-09-12T00:00:00Z,-34.4632,139.0584,13.298867225646973
1970-09-13T00:00:00Z,-34.4632,139.0584,13.341459274291992
1970-09-14T00:00:00Z,-34.4632,139.0584,14.423914909362793
1970-09-15T00:00:00Z,-34.4632,139.0584,10.637139320373535
1970-09-16T00:00:00Z,-34.4632,139.0584,12.612125396728516
1970-09-17T00:00:00Z,-34.4632,139.0584,16.011558532714844
1970-09-18T00:00:00Z,-34.4632,139.0584,16.169092178344727
1970-09-19T00:00:00Z,-34.4632,139.0584,13.663843154907227
