time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1971-02-11T00:00:00Z,-20.3004,148.5484,11.866328239440918
1971-02-12T00:00:00Z,-20.3004,148.5484,6.230424404144287
1971-02-13T00:00:00Z,-20.3004,148.5484,0.0
1971-02-14T00:00:00Z,-20.3004,148.5484,0.0
1971-02-15T00:00:00Z,-20.3004,148.5484,9.769854545593262
1971-02-16T00:00:00Z,-20.3004,148.5484,59.83367919921875
1971-02-17T00:00:00Z,-20.3004,148.5484,57.532875061035156
1971-02-18T00:00:00Z,-20.3004,148.5484,3.915757656097412
1971-02-19T00:00:00Z,-20.3004,148.5484,1.5192480087280273
1971-02-20T00:00:00Z,-20.3004,148.5484,0.950722873210907
1971-02-21T00:00:00Z,-20.3004,148.5484,36.12287139892578
1971-02-22T00:00:00Z,-20.3004,148.5484,13.727787017822266
1971-02-23T00:00:00Z,-20.3004,148.5484,0.0
1971-02-24T00:00:00Z,-20.3004,148.5484,9.469532012939453
1971-02-25T00:00:00Z,-20.3004,148.5484,2.2224152088165283
1971-02-26T00:00:00Z,-20.3004,148.5484,2.4066975116729736
1971-02-27T00:00:00Z,-20.3004,148.5484,0.0
1971-02-28T00:00:00Z,-20.3004,148.5484,1.9048030376434326
1971-03-01T00:00:00Z,-20.3004,148.5484,0.9329410195350647
1971-03-02T00:00:00Z,-20.3004,148.5484,1.223893165588379
1971-03-03T00:00:00Z,-20.3004,148.5484,0.0
1971-03-04T00:00:00Z,-20.3004,148.5484,2.1059679985046387
1971-03-05T00:00:00Z,-20.3004,148.5484,6.945893287658691
1971-03-06T00:00:00Z,-20.3004,148.5484,26.97005844116211
