time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],lwe_thickness_of_precipitation_amount[unit="mm day-1"]
1971-01-25T00:00:00Z,-34.9703,138.6813,0.0
1971-01-26T00:00:00Z,-34.9703,138.6813,10.028337478637695
1971-01-27T00:00:00Z,-34.9703,138.6813,2.803947925567627
1971-01-28T00:00:00Z,-34.9703,138.6813,0.914908766746521
1971-01-29T00:00:00Z,-34.9703,138.6813,0.0
1971-01-30T00:00:00Z,-34.9703,138.6813,0.0
1971-01-31T00:00:00Z,-34.9703,138.6813,0.601269543170929
1971-02-01T00:00:00Z,-34.9703,138.6813,0.058388520032167435
1971-02-02T00:00:00Z,-34.9703,138.6813,0.8173744082450867
1971-02-03T00:00:00Z,-34.9703,138.6813,0.9472308158874512
1971-02-04T00:00:00Z,-34.9703,138.6813,0.0
1971-02-05T00:00:00Z,-34.9703,138.6813,0.0
1971-02-06T00:00:00Z,-34.9703,138.6813,0.0
1971-02-07T00:00:00Z,-34.9703,138.6813,0.0
1971-02-08T00:00:00Z,-34.9703,138.6813,0.0
1971-02-09T00:00:00Z,-34.9703,138.6813,0.3808269798755646
1971-02-10T00:00:00Z,-34.9703,138.6813,0.34881913661956787
1971-02-11T00:00:00Z,-34.9703,138.6813,0.0
1971-02-12T00:00:00Z,-34.9703,138.6813,0.0
1971-02-13T00:00:00Z,-34.9703,138.6813,0.0
1971-02-14T00:00:00Z,-34.9703,138.6813,0.0
1971-02-15T00:00:00Z,-34.9703,138.6813,0.0
1971-02-16T00:00:00Z,-34.9703,138.6813,0.0
1971-02-17T00:00:00Z,-34.9703,138.6813,0.0
1971-02-18T00:00:00Z,-34.9703,138.6813,0.0
1971-02-19T00:00:00Z,-34.9703,138.6813,0.0
1971-02-20T00:00:00Z,-34.9703,138.6813,3.9489214420318604
1971-02-21T00:00:00Z,-34.9703,138.6813,0.0
1971-02-22T00:00:00Z,-34.9703,138.6813,0.0
1971-02-23T00:00:00Z,-34.9703,138.6813,0.0
1971-02-24T00:00:00Z,-34.9703,138.6813,0.0
1971-02-25T00:00:00Z,-34.9703,138.6813,0.0
1971-02-26T00:00:00Z,-34.9703,138.6813,0.0
1971-02-27T00:00:00Z,-34.9703,138.6813,0.0
1971-02-28T00:00:00Z,-34.9703,138.6813,0.0
1971-03-01T00:00:00Z,-34.9703,138.6813,5.815145492553711
1971-03-02T00:00:00Z,-34.9703,138.6813,0.0
1971-03-03T00:00:00Z,-34.9703,138.6813,0.0
1971-03-04T00:00:00Z,-34.9703,138.6813,0.0
