time,latitude[unit="degrees_north"],longitude[unit="degrees_east"],air_temperature[unit="degree Celsius"]
1970-09-08T00:00:00Z,-17.7371,145.4363,26.353286743164062
1970-09-09T00:00:00Z,-17.7371,145.4363,29.668750762939453
1970-09-10T00:00:00Z,-17.7371,145.4363,28.43665313720703
1970-09-11T00:00:00Z,-17.7371,145.4363,26.077409744262695
1970-09-12T00:00:00Z,-17.7371,145.4363,23.279638290405273
1970-09-13T00:00:00Z,-17.7371,145.4363,25.95558738708496
1970-09-14T00:00:00Z,-17.7371,145.4363,28.26861000061035
1970-09-15T00:00:00Z,-17.7371,145.4363,29.016725540161133
1970-09-16T00:00:00Z,-17.7371,145.4363,25.85372543334961
1970-09-17T00:00:00Z,-17.7371,145.4363,22.20796012878418
1970-09-18T00:00:00Z,-17.7371,145.4363,25.97586441040039
1970-09-19T00:00:00Z,-17.7371,145.4363,26.517568588256836
1970-09-20T00:00:00Z,-17.7371,145.4363,26.49407386779785
1970-09-21T00:00:00Z,-17.7371,145.4363,24.64470863342285
1970-09-22T00:00:00Z,-17.7371,145.4363,28.67794418334961
1970-09-23T00:00:00Z,-17.7371,145.4363,30.326807022094727
1970-09-24T00:00:00Z,-17.7371,145.4363,31.136316299438477
1970-09-25T00:00:00Z,-17.7371,145.4363,29.33395767211914
1970-09-26T00:00:00Z,-17.7371,145.4363,27.484201431274414
1970-09-27T00:00:00Z,-17.7371,145.4363,26.06142807006836
1970-09-28T00:00:00Z,-17.7371,145.4363,29.458513259887695
1970-09-29T00:00:00Z,-17.7371,145.4363,29.61967658996582
1970-09-30T00:00:00Z,-17.7371,145.4363,28.744503021240234
1970-10-01T00:00:00Z,-17.7371,145.4363,28.06402587890625
1970-10-02T00:00:00Z,-17.7371,145.4363,26.79776382446289
1970-10-03T00:00:00Z,-17.7371,145.4363,27.014867782592773
1970-10-04T00:00:00Z,-17.7371,145.4363,27.87874984741211
1970-10-05T00:00:00Z,-17.7371,145.4363,25.738174438476562
1970-10-06T00:00:00Z,-17.7371,145.4363,26.686683654785156
1970-10-07T00:00:00Z,-17.7371,145.4363,26.42783546447754
1970-10-08T00:00:00Z,-17.7371,145.4363,26.810638427734375
1970-10-09T00:00:00Z,-17.7371,145.4363,27.313718795776367
1970-10-10T00:00:00Z,-17.7371,145.4363,27.13275718688965
1970-10-11T00:00:00Z,-17.7371,145.4363,24.997356414794922
1970-10-12T00:00:00Z,-17.7371,145.4363,25.057342529296875
1970-10-13T00:00:00Z,-17.7371,145.4363,26.03978729248047
1970-10-14T00:00:00Z,-17.7371,145.4363,28.453767776489258
1970-10-15T00:00:00Z,-17.7371,145.4363,29.688426971435547
1970-10-16T00:00:00Z,-17.7371,145.4363,24.582244873046875
1970-10-17T00:00:00Z,-17.7371,145.4363,25.98677635192871
1970-10-18T00:00:00Z,-17.7371,145.4363,27.330833435058594
1970-10-19T00:00:00Z,-17.7371,145.4363,27.702991485595703
1970-10-20T00:00:00Z,-17.7371,145.4363,28.645029067993164
1970-10-21T00:00:00Z,-17.7371,145.4363,29.00447654724121
1970-10-22T00:00:00Z,-17.7371,145.4363,29.608976364135742
1970-10-23T00:00:00Z,-17.7371,145.4363,28.913652420043945
1970-10-24T00:00:00Z,-17.7371,145.4363,28.436071395874023
1970-10-25T00:00:00Z,-17.7371,145.4363,28.983041763305664
1970-10-26T00:00:00Z,-17.7371,145.4363,28.973848342895508
1970-10-27T00:00:00Z,-17.7371,145.4363,27.674264907836914
1970-10-28T00:00:00Z,-17.7371,145.4363,27.693492889404297
1970-10-29T00:00:00Z,-17.7371,145.4363,29.970088958740234
1970-10-30T00:00:00Z,-17.7371,145.4363,31.45652198791504
1970-10-31T00:00:00Z,-17.7371,145.4363,32.41666793823242
1970-11-01T00:00:00Z,-17.7371,145.4363,31.14328956604004
1970-11-02T00:00:00Z,-17.7371,145.4363,30.710142135620117
1970-11-03T00:00:00Z,-17.7371,145.4363,31.21727180480957
1970-11-04T00:00:00Z,-17.7371,145.4363,29.736021041870117
1970-11-05T00:00:00Z,-17.7371,145.4363,30.37830924987793
1970-11-06T00:00:00Z,-17.7371,145.4363,27.082195281982422
1970-11-07T00:00:00Z,-17.7371,145.4363,27.47156524658203
1970-11-08T00:00:00Z,-17.7371,145.4363,29.45594596862793
1970-11-09T00:00:00Z,-17.7371,145.4363,29.827394485473633
1970-11-10T00:00:00Z,-17.7371,145.4363,30.147964477539062
1970-11-11T00:00:00Z,-17.7371,145.4363,29.796630859375
1970-11-12T00:00:00Z,-17.7371,145.4363,30.667484283447266
1970-11-13T00:00:00Z,-17.7371,145.4363,30.043991088867188
1970-11-14T00:00:00Z,-17.7371,145.4363,29.845233917236328
1970-11-15T00:00:00Z,-17.7371,145.4363,28.989259719848633
1970-11-16T00:00:00Z,-17.7371,145.4363,27.65915298461914
1970-11-17T00:00:00Z,-17.7371,145.4363,29.465877532958984
1970-11-18T00:00:00Z,-17.7371,145.4363,28.9458065032959
1970-11-19T00:00:00Z,-17.7371,145.4363,29.066455841064453
1970-11-20T00:00:00Z,-17.7371,145.4363,27.28587532043457
1970-11-21T00:00:00Z,-17.7371,145.4363,28.11505699157715
1970-11-22T00:00:00Z,-17.7371,145.4363,25.623851776123047
1970-11-23T00:00:00Z,-17.7371,145.4363,23.771949768066406
1970-11-24T00:00:00Z,-17.7371,145.4363,25.063793182373047
1970-11-25T00:00:00Z,-17.7371,145.4363,24.883100509643555
1970-11-26T00:00:00Z,-17.7371,145.4363,26.67409896850586
1970-11-27T00:00:00Z,-17.7371,145.4363,30.624914169311523
1970-11-28T00:00:00Z,-17.7371,145.4363,30.59507179260254
1970-11-29T00:00:00Z,-17.7371,145.4363,29.241012573242188
1970-11-30T00:00:00Z,-17.7371,145.4363,28.87738609313965
1970-12-01T00:00:00Z,-17.7371,145.4363,29.10781478881836
1970-12-02T00:00:00Z,-17.7371,145.4363,25.682106018066406
1970-12-03T00:00:00Z,-17.7371,145.4363,28.18430519104004
1970-12-04T00:00:00Z,-17.7371,145.4363,29.567712783813477
1970-12-05T00:00:00Z,-17.7371,145.4363,30.935161590576172
1970-12-06T00:00:00Z,-17.7371,145.4363,29.447710037231445
1970-12-07T00:00:00Z,-17.7371,145.4363,28.422992706298828
1970-12-08T00:00:00Z,-17.7371,145.4363,27.31913948059082
1970-12-09T00:00:00Z,-17.7371,145.4363,29.879154205322266
1970-12-10T00:00:00Z,-17.7371,145.4363,30.444496154785156
1970-12-11T00:00:00Z,-17.7371,145.4363,30.99836540222168
1970-12-12T00:00:00Z,-17.7371,145.4363,30.75065040588379
1970-12-13T00:00:00Z,-17.7371,145.4363,32.221893310546875
1970-12-14T00:00:00Z,-17.7371,145.4363,31.95128631591797
1970-12-15T00:00:00Z,-17.7371,145.4363,31.195892333984375
1970-12-16T00:00:00Z,-17.7371,145.4363,29.25998878479004
1970-12-17T00:00:00Z,-17.7371,145.4363,29.236743927001953
1970-12-18T00:00:00Z,-17.7371,145.4363,29.653867721557617
1970-12-19T00:00:00Z,-17.7371,145.4363,29.50326919555664
1970-12-20T00:00:00Z,-17.7371,145.4363,28.283979415893555
1970-12-21T00:00:00Z,-17.7371,145.4363,27.7469425201416
1970-12-22T00:00:00Z,-17.7371,145.4363,27.849346160888672
1970-12-23T00:00:00Z,-17.7371,145.4363,27.654048919677734
1970-12-24T00:00:00Z,-17.7371,145.4363,27.5810604095459
1970-12-25T00:00:00Z,-17.7371,145.4363,29.986696243286133
1970-12-26T00:00:00Z,-17.7371,145.4363,30.08896255493164
1970-12-27T00:00:00Z,-17.7371,145.4363,29.685400009155273
1970-12-28T00:00:00Z,-17.7371,145.4363,29.15465545654297
1970-12-29T00:00:00Z,-17.7371,145.4363,29.243844985961914
1970-12-30T00:00:00Z,-17.7371,145.4363,30.66746711730957
1970-12-31T00:00:00Z,-17.7371,145.4363,30.747224807739258
1971-01-01T00:00:00Z,-17.7371,145.4363,31.759601593017578
1971-01-02T00:00:00Z,-17.7371,145.4363,32.296600341796875
1971-01-03T00:00:00Z,-17.7371,145.4363,33.289268493652344
1971-01-04T00:00:00Z,-17.7371,145.4363,34.21291732788086
1971-01-05T00:00:00Z,-17.7371,145.4363,35.86198043823242
1971-01-06T00:00:00Z,-17.7371,145.4363,34.26605987548828
1971-01-07T00:00:00Z,-17.7371,145.4363,28.898021697998047
1971-01-08T00:00:00Z,-17.7371,145.4363,28.80767059326172
1971-01-09T00:00:00Z,-17.7371,145.4363,29.154647827148438
1971-01-10T00:00:00Z,-17.7371,145.4363,30.434457778930664
1971-01-11T00:00:00Z,-17.7371,145.4363,30.242107391357422
1971-01-12T00:00:00Z,-17.7371,145.4363,30.609102249145508
1971-01-13T00:00:00Z,-17.7371,145.4363,29.97662925720215
1971-01-14T00:00:00Z,-17.7371,145.4363,30.01092529296875
1971-01-15T00:00:00Z,-17.7371,145.4363,31.15312957763672
